,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
5151657,2015,11,18,3,WN,1063,N739GB,ONT,DEN,1550,1630.0,40.0,7.0,1637.0,135.0,117.0,104.0,819,1921.0,6.0,1905,1927.0,22.0,0,0,,0.0,0.0,2.0,20.0,0.0
5644031,2015,12,20,7,OO,4511,N915EV,DTW,SBN,1523,1521.0,-2.0,13.0,1534.0,61.0,49.0,33.0,157,1607.0,3.0,1624,1610.0,-14.0,0,0,,,,,,
1200427,2015,3,19,4,WN,4753,N317WN,PHX,SMF,1410,1409.0,-1.0,19.0,1428.0,120.0,117.0,95.0,647,1603.0,3.0,1610,1606.0,-4.0,0,0,,,,,,
2411745,2015,6,2,2,WN,883,N400WN,MKE,DCA,1405,1401.0,-4.0,11.0,1412.0,110.0,116.0,101.0,634,1653.0,4.0,1655,1657.0,2.0,0,0,,,,,,
4706083,2015,10,21,3,UA,1615,N14235,14771,11618,919,935.0,16.0,30.0,1005.0,341.0,345.0,301.0,2565,1806.0,14.0,1800,1820.0,20.0,0,0,,4.0,0.0,11.0,5.0,0.0
1535919,2015,4,9,4,DL,2020,N392DA,MEM,LAX,750,755.0,5.0,9.0,804.0,260.0,246.0,225.0,1619,949.0,12.0,1010,1001.0,-9.0,0,0,,,,,,
5308441,2015,11,29,7,WN,1190,N774SW,LAS,PHX,810,809.0,-1.0,11.0,820.0,70.0,61.0,43.0,255,1003.0,7.0,1020,1010.0,-10.0,0,0,,,,,,
1629705,2015,4,15,3,WN,932,N282WN,OAK,SLC,535,530.0,-5.0,7.0,537.0,110.0,103.0,92.0,588,809.0,4.0,825,813.0,-12.0,0,0,,,,,,
4363777,2015,9,29,2,UA,374,N806UA,IAH,BNA,1535,1530.0,-5.0,13.0,1543.0,114.0,103.0,86.0,657,1709.0,4.0,1729,1713.0,-16.0,0,0,,,,,,
4262834,2015,9,23,3,DL,2067,N3742C,SLC,PHX,840,837.0,-3.0,19.0,856.0,98.0,88.0,66.0,507,902.0,3.0,918,905.0,-13.0,0,0,,,,,,
2497187,2015,6,7,7,DL,1582,N976DL,OMA,ATL,1745,1740.0,-5.0,14.0,1754.0,139.0,124.0,105.0,821,2039.0,5.0,2104,2044.0,-20.0,0,0,,,,,,
4524333,2015,10,9,5,OO,2906,N464SW,14893,12892,1619,1605.0,-14.0,19.0,1624.0,92.0,93.0,61.0,373,1725.0,13.0,1751,1738.0,-13.0,0,0,,,,,,
1962586,2015,5,5,2,AA,2418,N581AA,CMH,DFW,1608,1600.0,-8.0,10.0,1610.0,167.0,150.0,132.0,926,1722.0,8.0,1755,1730.0,-25.0,0,0,,,,,,
649948,2015,2,12,4,UA,1105,N39423,DEN,MSY,1934,1938.0,4.0,12.0,1950.0,155.0,141.0,123.0,1062,2253.0,6.0,2309,2259.0,-10.0,0,0,,,,,,
3870955,2015,8,28,5,WN,1253,N8312C,BNA,PHX,1750,1750.0,0.0,9.0,1759.0,220.0,203.0,189.0,1449,1908.0,5.0,1930,1913.0,-17.0,0,0,,,,,,
1041308,2015,3,9,1,AA,2227,N010AA,IAH,MIA,1935,1928.0,-7.0,23.0,1951.0,140.0,152.0,123.0,964,2254.0,6.0,2255,2300.0,5.0,0,0,,,,,,
2933698,2015,7,3,5,EV,5183,N878AS,MGM,ATL,1521,1528.0,7.0,8.0,1536.0,57.0,48.0,32.0,147,1708.0,8.0,1718,1716.0,-2.0,0,0,,,,,,
4504251,2015,10,8,4,AA,756,N745VJ,14492,11057,1250,1244.0,-6.0,19.0,1303.0,61.0,52.0,29.0,130,1332.0,4.0,1351,1336.0,-15.0,0,0,,,,,,
1037013,2015,3,9,1,OO,2748,N468CA,TUS,PHX,1520,1512.0,-8.0,18.0,1530.0,49.0,60.0,26.0,110,1556.0,16.0,1609,1612.0,3.0,0,0,,,,,,
4895288,2015,11,2,1,OO,5213,N932EV,LBB,DEN,1253,1325.0,32.0,15.0,1340.0,94.0,89.0,67.0,456,1347.0,7.0,1327,1354.0,27.0,0,0,,0.0,0.0,0.0,27.0,0.0
5056862,2015,11,12,4,MQ,3354,N843MQ,ABI,DFW,1508,1527.0,19.0,10.0,1537.0,60.0,47.0,30.0,158,1607.0,7.0,1608,1614.0,6.0,0,0,,,,,,
298758,2015,1,20,2,AA,2285,N3GGAA,JFK,MCO,1459,1450.0,-9.0,14.0,1504.0,183.0,165.0,146.0,944,1730.0,5.0,1802,1735.0,-27.0,0,0,,,,,,
5801213,2015,12,30,3,DL,2567,N928AT,ICT,ATL,1702,1704.0,2.0,10.0,1714.0,123.0,115.0,97.0,782,1951.0,8.0,2005,1959.0,-6.0,0,0,,,,,,
510683,2015,2,3,2,B6,1119,N318JB,JFK,CLT,1707,1922.0,135.0,12.0,1934.0,124.0,106.0,89.0,541,2103.0,5.0,1911,2108.0,117.0,0,0,,0.0,0.0,23.0,94.0,0.0
4666068,2015,10,18,7,WN,1921,N8314L,12889,13342,1830,1835.0,5.0,63.0,1938.0,205.0,252.0,182.0,1524,40.0,7.0,2355,47.0,52.0,0,0,,52.0,0.0,0.0,0.0,0.0
586250,2015,2,8,7,MQ,3687,N688MQ,IND,ORD,1831,1914.0,43.0,15.0,1929.0,74.0,158.0,50.0,177,1919.0,93.0,1845,2052.0,127.0,0,0,,84.0,0.0,0.0,43.0,0.0
4158859,2015,9,16,3,UA,1840,N62849,IAD,SEA,1414,1401.0,-13.0,13.0,1414.0,342.0,314.0,295.0,2306,1609.0,6.0,1656,1615.0,-41.0,0,0,,,,,,
596277,2015,2,9,1,WN,504,N7750A,LAX,HOU,1235,1236.0,1.0,11.0,1247.0,185.0,188.0,171.0,1390,1738.0,6.0,1740,1744.0,4.0,0,0,,,,,,
2390556,2015,6,1,1,OO,6526,N703SK,PHX,LAX,959,956.0,-3.0,8.0,1004.0,88.0,73.0,59.0,370,1103.0,6.0,1127,1109.0,-18.0,0,0,,,,,,
1343542,2015,3,28,6,MQ,3007,N515MQ,DFW,GRR,930,933.0,3.0,11.0,944.0,140.0,144.0,130.0,931,1254.0,3.0,1250,1257.0,7.0,0,0,,,,,,
4424756,2015,10,3,6,AA,1201,N3EAAA,11298,12953,1201,1157.0,-4.0,12.0,1209.0,209.0,196.0,178.0,1389,1607.0,6.0,1630,1613.0,-17.0,0,0,,,,,,
227093,2015,1,15,4,MQ,3272,N814MQ,DFW,PNS,1650,1645.0,-5.0,19.0,1704.0,100.0,105.0,75.0,604,1819.0,11.0,1830,1830.0,0.0,0,0,,,,,,
4305796,2015,9,25,5,WN,704,N939WN,HOU,MDW,1850,1846.0,-4.0,7.0,1853.0,150.0,130.0,120.0,937,2053.0,3.0,2120,2056.0,-24.0,0,0,,,,,,
4823709,2015,10,28,3,EV,6079,N14177,10408,13930,1724,1714.0,-10.0,15.0,1729.0,64.0,71.0,46.0,160,1815.0,10.0,1828,1825.0,-3.0,0,0,,,,,,
2094188,2015,5,13,3,US,2118,N951UW,BOS,LGA,1800,1756.0,-4.0,26.0,1822.0,81.0,80.0,49.0,184,1911.0,5.0,1921,1916.0,-5.0,0,0,,,,,,
1486301,2015,4,6,1,AA,378,N5ELAA,LAS,DFW,805,756.0,-9.0,23.0,819.0,162.0,160.0,124.0,1055,1223.0,13.0,1247,1236.0,-11.0,0,0,,,,,,
1377058,2015,3,30,1,US,2017,N114UW,BWI,CLT,1200,1214.0,14.0,13.0,1227.0,83.0,80.0,63.0,361,1330.0,4.0,1323,1334.0,11.0,0,0,,,,,,
3275463,2015,7,24,5,UA,1585,N37298,IAH,ORD,620,643.0,23.0,14.0,657.0,170.0,157.0,122.0,925,859.0,21.0,910,920.0,10.0,0,0,,,,,,
923772,2015,3,2,1,UA,1155,N26215,LAS,ORD,1437,1826.0,229.0,22.0,1848.0,213.0,183.0,155.0,1514,2323.0,6.0,2010,2329.0,199.0,0,0,,15.0,0.0,0.0,184.0,0.0
2832022,2015,6,27,6,MQ,3157,N5PBMQ,DSM,ORD,1315,1314.0,-1.0,10.0,1324.0,84.0,74.0,51.0,299,1415.0,13.0,1439,1428.0,-11.0,0,0,,,,,,
3356410,2015,7,28,2,AA,2353,N7ANAA,ORD,DFW,2020,2020.0,0.0,14.0,2034.0,153.0,125.0,102.0,802,2216.0,9.0,2253,2225.0,-28.0,0,0,,,,,,
1194002,2015,3,19,4,AS,527,N613AS,SNA,SEA,800,823.0,23.0,13.0,836.0,169.0,165.0,146.0,978,1102.0,6.0,1049,1108.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0
1636585,2015,4,15,3,AA,1161,N009AA,TPA,MIA,1210,1206.0,-4.0,8.0,1214.0,62.0,51.0,36.0,204,1250.0,7.0,1312,1257.0,-15.0,0,0,,,,,,
3336481,2015,7,27,1,OO,5593,N783SK,LAX,MSP,1740,1808.0,28.0,24.0,1832.0,214.0,200.0,171.0,1535,2323.0,5.0,2314,2328.0,14.0,0,0,,,,,,
32380,2015,1,3,6,AA,1232,N7BBAA,MIA,LAX,705,704.0,-1.0,21.0,725.0,343.0,333.0,298.0,2342,923.0,14.0,948,937.0,-11.0,0,0,,,,,,
1323107,2015,3,27,5,DL,1447,N328NW,LGA,ATL,600,608.0,8.0,16.0,624.0,153.0,153.0,128.0,762,832.0,9.0,833,841.0,8.0,0,0,,,,,,
4108287,2015,9,13,7,AA,1525,N3DTAA,PDX,DFW,1150,1145.0,-5.0,9.0,1154.0,233.0,227.0,198.0,1616,1712.0,20.0,1743,1732.0,-11.0,0,0,,,,,,
4994317,2015,11,8,7,AA,1869,N198UW,CLT,RSW,1800,1757.0,-3.0,30.0,1827.0,116.0,129.0,92.0,600,1959.0,7.0,1956,2006.0,10.0,0,0,,,,,,
5723876,2015,12,25,5,OO,5511,N771SK,ORD,COS,1930,1929.0,-1.0,12.0,1941.0,164.0,162.0,145.0,911,2106.0,5.0,2114,2111.0,-3.0,0,0,,,,,,
5269404,2015,11,26,4,MQ,3276,N923MQ,LRD,DFW,826,818.0,-8.0,7.0,825.0,89.0,78.0,65.0,396,930.0,6.0,955,936.0,-19.0,0,0,,,,,,
537040,2015,2,5,4,UA,353,N824UA,PDX,SFO,1224,1214.0,-10.0,9.0,1223.0,108.0,109.0,90.0,550,1353.0,10.0,1412,1403.0,-9.0,0,0,,,,,,
1654566,2015,4,16,4,UA,1403,N12114,SFO,LAS,1331,1341.0,10.0,14.0,1355.0,103.0,95.0,68.0,414,1503.0,13.0,1514,1516.0,2.0,0,0,,,,,,
3514853,2015,8,7,5,AA,1228,N484AA,TUS,DFW,815,808.0,-7.0,11.0,819.0,142.0,126.0,104.0,813,1203.0,11.0,1237,1214.0,-23.0,0,0,,,,,,
3373530,2015,7,29,3,WN,930,N553WN,HOU,MCO,2010,2138.0,88.0,7.0,2145.0,135.0,130.0,117.0,849,42.0,6.0,2325,48.0,83.0,0,0,,0.0,0.0,5.0,78.0,0.0
1686115,2015,4,18,6,DL,2481,N908DL,OKC,ATL,1227,1220.0,-7.0,19.0,1239.0,118.0,129.0,101.0,761,1520.0,9.0,1525,1529.0,4.0,0,0,,,,,,
2756039,2015,6,23,2,UA,1945,N68807,PHX,DEN,610,607.0,-3.0,10.0,617.0,109.0,101.0,81.0,602,838.0,10.0,859,848.0,-11.0,0,0,,,,,,
2102027,2015,5,14,4,VX,161,N640VA,EWR,LAX,905,904.0,-1.0,30.0,934.0,365.0,366.0,332.0,2454,1206.0,4.0,1210,1210.0,0.0,0,0,,,,,,
331957,2015,1,22,4,EV,5306,N859AS,ATL,MYR,1707,1704.0,-3.0,16.0,1720.0,64.0,67.0,47.0,317,1807.0,4.0,1811,1811.0,0.0,0,0,,,,,,
3062683,2015,7,11,6,DL,1332,N344NB,SNA,SLC,1337,1341.0,4.0,7.0,1348.0,105.0,96.0,78.0,588,1606.0,11.0,1622,1617.0,-5.0,0,0,,,,,,
2778953,2015,6,24,3,WN,1347,N373SW,TPA,CMH,1130,1122.0,-8.0,12.0,1134.0,130.0,132.0,115.0,829,1329.0,5.0,1340,1334.0,-6.0,0,0,,,,,,
2692355,2015,6,19,5,DL,1511,N339NW,DTW,DEN,837,846.0,9.0,24.0,910.0,180.0,178.0,147.0,1123,937.0,7.0,937,944.0,7.0,0,0,,,,,,
750789,2015,2,19,4,DL,1719,N826DN,DTW,LAX,1200,1200.0,0.0,14.0,1214.0,315.0,312.0,281.0,1979,1355.0,17.0,1415,1412.0,-3.0,0,0,,,,,,
1099191,2015,3,13,5,UA,329,N840UA,SLC,IAH,1032,1032.0,0.0,13.0,1045.0,181.0,185.0,162.0,1195,1427.0,10.0,1433,1437.0,4.0,0,0,,,,,,
5115882,2015,11,16,1,UA,519,N36280,ORD,LAS,1224,1227.0,3.0,13.0,1240.0,245.0,227.0,206.0,1514,1406.0,8.0,1429,1414.0,-15.0,0,0,,,,,,
4925248,2015,11,4,3,WN,479,N618WN,SAT,SAN,1025,1020.0,-5.0,13.0,1033.0,185.0,,,1129,,,1130,,,1,0,,,,,,
5465778,2015,12,9,3,AA,1314,N496AA,TUL,DFW,810,1005.0,115.0,15.0,1020.0,79.0,66.0,45.0,237,1105.0,6.0,929,1111.0,102.0,0,0,,0.0,0.0,102.0,0.0,0.0
1805974,2015,4,25,6,OO,5523,N903SW,SFO,ACV,2230,2222.0,-8.0,27.0,2249.0,72.0,86.0,50.0,250,2339.0,9.0,2342,2348.0,6.0,0,0,,,,,,
5308363,2015,11,29,7,EV,4099,N14148,CLE,STL,803,757.0,-6.0,10.0,807.0,106.0,106.0,82.0,487,829.0,14.0,849,843.0,-6.0,0,0,,,,,,
5253340,2015,11,25,3,AA,1054,N3AYAA,DFW,IAH,850,845.0,-5.0,14.0,859.0,74.0,59.0,39.0,224,938.0,6.0,1004,944.0,-20.0,0,0,,,,,,
4834284,2015,10,29,4,UA,1137,N25705,14908,12266,1141,1136.0,-5.0,8.0,1144.0,188.0,173.0,156.0,1346,1620.0,9.0,1649,1629.0,-20.0,0,0,,,,,,
4783423,2015,10,26,1,DL,1134,N927DN,10397,14027,833,943.0,70.0,12.0,955.0,107.0,102.0,65.0,545,1100.0,25.0,1020,1125.0,65.0,0,0,,0.0,0.0,65.0,0.0,0.0
2180802,2015,5,19,2,DL,1618,N670DN,MCO,ATL,730,722.0,-8.0,17.0,739.0,100.0,82.0,59.0,404,838.0,6.0,910,844.0,-26.0,0,0,,,,,,
838283,2015,2,25,3,DL,1859,N721TW,SFO,JFK,630,626.0,-4.0,14.0,640.0,324.0,312.0,290.0,2586,1430.0,8.0,1454,1438.0,-16.0,0,0,,,,,,
2252898,2015,5,23,6,EV,4879,N753EV,ORF,DTW,1247,1240.0,-7.0,14.0,1254.0,117.0,110.0,90.0,529,1424.0,6.0,1444,1430.0,-14.0,0,0,,,,,,
4996381,2015,11,8,7,WN,212,N436WN,MSY,BNA,2005,2051.0,46.0,9.0,2100.0,80.0,72.0,59.0,471,2159.0,4.0,2125,2203.0,38.0,0,0,,0.0,0.0,2.0,36.0,0.0
4911265,2015,11,3,2,VX,165,N843VA,EWR,LAX,1230,1224.0,-6.0,17.0,1241.0,380.0,358.0,334.0,2454,1515.0,7.0,1550,1522.0,-28.0,0,0,,,,,,
1319826,2015,3,26,4,B6,1116,N615JB,TPA,LGA,1905,2119.0,134.0,19.0,2138.0,160.0,163.0,134.0,1010,2352.0,10.0,2145,2.0,137.0,0,0,,102.0,0.0,0.0,35.0,0.0
3897228,2015,8,30,7,MQ,3091,N692MQ,ORD,CMI,1506,1503.0,-3.0,8.0,1511.0,58.0,36.0,26.0,135,1537.0,2.0,1604,1539.0,-25.0,0,0,,,,,,
3069907,2015,7,12,7,WN,3657,N7730A,CMH,MCO,530,529.0,-1.0,7.0,536.0,125.0,115.0,100.0,802,716.0,8.0,735,724.0,-11.0,0,0,,,,,,
2644046,2015,6,16,2,AA,2423,N4WNAA,DFW,MSP,1205,1233.0,28.0,19.0,1252.0,151.0,133.0,109.0,852,1441.0,5.0,1436,1446.0,10.0,0,0,,,,,,
2546582,2015,6,10,3,AS,584,N618AS,PDX,SNA,1530,1528.0,-2.0,11.0,1539.0,142.0,142.0,127.0,859,1746.0,4.0,1752,1750.0,-2.0,0,0,,,,,,
2140523,2015,5,16,6,DL,2202,N661DN,LAS,ATL,1505,1505.0,0.0,11.0,1516.0,236.0,215.0,196.0,1747,2132.0,8.0,2201,2140.0,-21.0,0,0,,,,,,
922322,2015,3,2,1,EV,3947,N14570,ORD,LAN,1310,1306.0,-4.0,14.0,1320.0,58.0,57.0,35.0,179,1455.0,8.0,1508,1503.0,-5.0,0,0,,,,,,
235200,2015,1,16,5,B6,2301,N597JB,BUF,JFK,855,846.0,-9.0,18.0,904.0,82.0,75.0,54.0,301,958.0,3.0,1017,1001.0,-16.0,0,0,,,,,,
4977924,2015,11,7,6,MQ,3354,N826MQ,ABI,DFW,1508,1457.0,-11.0,6.0,1503.0,60.0,41.0,32.0,158,1535.0,3.0,1608,1538.0,-30.0,0,0,,,,,,
1990238,2015,5,7,4,AS,346,N402AS,SEA,OAK,1025,1024.0,-1.0,20.0,1044.0,118.0,111.0,87.0,672,1211.0,4.0,1223,1215.0,-8.0,0,0,,,,,,
3299104,2015,7,25,6,B6,494,N590JB,DEN,BOS,1259,1252.0,-7.0,14.0,1306.0,240.0,213.0,195.0,1754,1821.0,4.0,1859,1825.0,-34.0,0,0,,,,,,
4379221,2015,9,30,3,DL,1791,N971DL,ATL,CHS,1503,1502.0,-1.0,22.0,1524.0,77.0,77.0,49.0,259,1613.0,6.0,1620,1619.0,-1.0,0,0,,,,,,
644746,2015,2,12,4,AA,1198,N3BLAA,DFW,FLL,1425,1444.0,19.0,10.0,1454.0,161.0,153.0,138.0,1119,1812.0,5.0,1806,1817.0,11.0,0,0,,,,,,
1902480,2015,5,1,5,OO,4733,N814SK,SJC,SEA,1845,1845.0,0.0,11.0,1856.0,130.0,118.0,100.0,697,2036.0,7.0,2055,2043.0,-12.0,0,0,,,,,,
1257003,2015,3,23,1,MQ,3610,N513MQ,LGA,DTW,635,630.0,-5.0,26.0,656.0,120.0,118.0,85.0,502,821.0,7.0,835,828.0,-7.0,0,0,,,,,,
1977926,2015,5,6,3,WN,468,N7718B,PDX,SJC,1455,1449.0,-6.0,6.0,1455.0,100.0,90.0,81.0,569,1616.0,3.0,1635,1619.0,-16.0,0,0,,,,,,
4065123,2015,9,10,4,MQ,3104,N638MQ,LIT,DFW,1158,1146.0,-12.0,11.0,1157.0,82.0,71.0,49.0,304,1246.0,11.0,1320,1257.0,-23.0,0,0,,,,,,
3901019,2015,8,30,7,DL,338,N3734B,LAX,PHX,1850,1857.0,7.0,17.0,1914.0,85.0,78.0,56.0,370,2010.0,5.0,2015,2015.0,0.0,0,0,,,,,,
2207700,2015,5,20,3,EV,4981,N748EV,LGA,CLE,1735,1740.0,5.0,55.0,1835.0,111.0,125.0,66.0,419,1941.0,4.0,1926,1945.0,19.0,0,0,,14.0,0.0,5.0,0.0,0.0
86914,2015,1,6,2,WN,1273,N550WN,MDW,STL,1325,1337.0,12.0,13.0,1350.0,70.0,64.0,46.0,251,1436.0,5.0,1435,1441.0,6.0,0,0,,,,,,
2004105,2015,5,8,5,EV,5783,N13992,IAH,LFT,726,721.0,-5.0,26.0,747.0,62.0,69.0,39.0,201,826.0,4.0,828,830.0,2.0,0,0,,,,,,
3586911,2015,8,11,2,AA,2223,N3GYAA,ORD,LAX,1400,1359.0,-1.0,22.0,1421.0,276.0,295.0,243.0,1744,1624.0,30.0,1636,1654.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
3201723,2015,7,19,7,WN,2693,N8638A,LAX,MDW,1850,1851.0,1.0,30.0,1921.0,230.0,234.0,199.0,1750,40.0,5.0,40,45.0,5.0,0,0,,,,,,
273810,2015,1,19,1,F9,117,N928FR,MSP,DEN,545,540.0,-5.0,26.0,606.0,129.0,134.0,99.0,680,645.0,9.0,654,654.0,0.0,0,0,,,,,,
1527930,2015,4,8,3,DL,2623,N895AT,STL,DTW,1631,1630.0,-1.0,17.0,1647.0,88.0,109.0,84.0,440,1911.0,8.0,1859,1919.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0
2460283,2015,6,5,5,UA,994,N844UA,SAT,EWR,1146,1147.0,1.0,11.0,1158.0,241.0,229.0,207.0,1569,1625.0,11.0,1647,1636.0,-11.0,0,0,,,,,,
1835033,2015,4,27,1,EV,5136,N868AS,ATL,MYR,1755,1843.0,48.0,14.0,1857.0,75.0,64.0,45.0,317,1942.0,5.0,1910,1947.0,37.0,0,0,,0.0,0.0,8.0,29.0,0.0
2562609,2015,6,11,4,WN,1440,N916WN,LAS,FNT,1415,1415.0,0.0,10.0,1425.0,225.0,212.0,195.0,1733,2040.0,7.0,2100,2047.0,-13.0,0,0,,,,,,
5415586,2015,12,5,6,WN,1779,N269WN,HOU,SAT,2030,2023.0,-7.0,15.0,2038.0,55.0,56.0,37.0,192,2115.0,4.0,2125,2119.0,-6.0,0,0,,,,,,
1064045,2015,3,11,3,MQ,3624,N672MQ,DFW,AEX,910,921.0,11.0,19.0,940.0,63.0,73.0,50.0,285,1030.0,4.0,1013,1034.0,21.0,0,0,,10.0,0.0,11.0,0.0,0.0
2922370,2015,7,2,4,B6,1415,N929JB,JFK,SFO,2030,2030.0,0.0,37.0,2107.0,397.0,377.0,333.0,2586,2340.0,7.0,7,2347.0,-20.0,0,0,,,,,,
2803138,2015,6,25,4,VX,878,N529VA,DAL,DCA,1815,1805.0,-10.0,15.0,1820.0,164.0,196.0,177.0,1184,2217.0,4.0,2159,2221.0,22.0,0,0,,22.0,0.0,0.0,0.0,0.0
2683978,2015,6,18,4,WN,388,N768SW,MCI,MSP,1730,1749.0,19.0,19.0,1808.0,80.0,81.0,55.0,393,1903.0,7.0,1850,1910.0,20.0,0,0,,1.0,0.0,0.0,19.0,0.0
3275182,2015,7,24,5,AA,1516,N029AA,SAT,MIA,605,601.0,-4.0,13.0,614.0,175.0,182.0,152.0,1143,946.0,17.0,1000,1003.0,3.0,0,0,,,,,,
3950129,2015,9,2,3,NK,245,N602NK,LAS,SAN,1816,1810.0,-6.0,11.0,1821.0,67.0,62.0,46.0,258,1907.0,5.0,1923,1912.0,-11.0,0,0,,,,,,
2574444,2015,6,12,5,EV,4518,N11565,EWR,MKE,850,851.0,1.0,38.0,929.0,135.0,160.0,117.0,725,1026.0,5.0,1005,1031.0,26.0,0,0,,25.0,0.0,1.0,0.0,0.0
4877556,2015,11,1,7,WN,31,N621SW,TPA,DAL,1140,1226.0,46.0,12.0,1238.0,160.0,141.0,125.0,917,1343.0,4.0,1320,1347.0,27.0,0,0,,0.0,0.0,26.0,1.0,0.0
3511357,2015,8,6,4,AA,606,N569UW,PHX,ONT,2250,2255.0,5.0,15.0,2310.0,67.0,70.0,49.0,325,2359.0,6.0,2357,5.0,8.0,0,0,,,,,,
2183473,2015,5,19,2,AA,1435,N3LSAA,ORD,BOS,1010,1009.0,-1.0,15.0,1024.0,141.0,131.0,110.0,867,1314.0,6.0,1331,1320.0,-11.0,0,0,,,,,,
326100,2015,1,22,4,EV,5508,N153PQ,DFW,DTW,1115,1124.0,9.0,12.0,1136.0,155.0,144.0,125.0,986,1441.0,7.0,1450,1448.0,-2.0,0,0,,,,,,
5661168,2015,12,21,1,UA,825,N68823,IAH,DEN,1612,1621.0,9.0,17.0,1638.0,158.0,150.0,124.0,862,1742.0,9.0,1750,1751.0,1.0,0,0,,,,,,
857159,2015,2,26,4,WN,857,N286WN,SMF,DEN,900,913.0,13.0,11.0,924.0,140.0,130.0,111.0,909,1215.0,8.0,1220,1223.0,3.0,0,0,,,,,,
163249,2015,1,11,7,WN,1467,N759GS,LAS,MCO,1535,1837.0,182.0,15.0,1852.0,255.0,244.0,224.0,2039,136.0,5.0,2250,141.0,171.0,0,0,,0.0,0.0,0.0,171.0,0.0
5240499,2015,11,24,2,WN,498,N269WN,DCA,BNA,1235,1243.0,8.0,11.0,1254.0,120.0,103.0,84.0,562,1318.0,8.0,1335,1326.0,-9.0,0,0,,,,,,
5645287,2015,12,20,7,AA,180,N799AA,LAX,JFK,1645,1704.0,19.0,25.0,1729.0,319.0,305.0,269.0,2475,58.0,11.0,104,109.0,5.0,0,0,,,,,,
5690909,2015,12,23,3,AA,767,N112US,CLT,SJU,1315,1342.0,27.0,17.0,1359.0,215.0,230.0,198.0,1475,1817.0,15.0,1750,1832.0,42.0,0,0,,15.0,0.0,0.0,27.0,0.0
2985507,2015,7,7,2,AA,937,N3KNAA,BWI,DFW,519,514.0,-5.0,14.0,528.0,201.0,192.0,156.0,1217,704.0,22.0,740,726.0,-14.0,0,0,,,,,,
3207463,2015,7,20,1,AA,1666,N4XKAA,EWR,ORD,730,731.0,1.0,20.0,751.0,145.0,145.0,110.0,719,841.0,15.0,855,856.0,1.0,0,0,,,,,,
317288,2015,1,21,3,MQ,3545,N656MQ,EYW,MIA,1812,1802.0,-10.0,5.0,1807.0,49.0,38.0,25.0,125,1832.0,8.0,1901,1840.0,-21.0,0,0,,,,,,
2204380,2015,5,20,3,AA,1292,N494AA,TUL,DFW,1418,1413.0,-5.0,13.0,1426.0,77.0,87.0,45.0,237,1511.0,29.0,1535,1540.0,5.0,0,0,,,,,,
2249164,2015,5,23,6,WN,2792,N944WN,DEN,TUS,835,835.0,0.0,12.0,847.0,120.0,119.0,103.0,639,930.0,4.0,935,934.0,-1.0,0,0,,,,,,
1509925,2015,4,7,2,AS,462,N612AS,SEA,LAX,1500,1453.0,-7.0,20.0,1513.0,158.0,172.0,139.0,954,1732.0,13.0,1738,1745.0,7.0,0,0,,,,,,
740026,2015,2,18,3,OO,7367,N783CA,APN,DTW,1727,1743.0,16.0,11.0,1754.0,72.0,54.0,37.0,198,1831.0,6.0,1839,1837.0,-2.0,0,0,,,,,,
5508772,2015,12,11,5,F9,1398,N934FR,TPA,CLE,1905,1906.0,1.0,17.0,1923.0,150.0,150.0,125.0,927,2128.0,8.0,2135,2136.0,1.0,0,0,,,,,,
2730519,2015,6,21,7,OO,4561,N452SW,SLC,SJC,1500,1455.0,-5.0,16.0,1511.0,121.0,119.0,99.0,584,1550.0,4.0,1601,1554.0,-7.0,0,0,,,,,,
4725287,2015,10,22,4,AA,553,N196UW,14771,14107,1200,1152.0,-8.0,23.0,1215.0,118.0,113.0,86.0,651,1341.0,4.0,1358,1345.0,-13.0,0,0,,,,,,
879329,2015,2,27,5,UA,311,N482UA,MIA,IAH,1440,1453.0,13.0,13.0,1506.0,176.0,170.0,151.0,964,1637.0,6.0,1636,1643.0,7.0,0,0,,,,,,
1235306,2015,3,21,6,HA,297,N476HA,KOA,HNL,1632,1624.0,-8.0,8.0,1632.0,44.0,44.0,30.0,163,1702.0,6.0,1716,1708.0,-8.0,0,0,,,,,,
3035431,2015,7,9,4,AA,1187,N020AA,AUS,LAX,2010,2010.0,0.0,13.0,2023.0,189.0,190.0,167.0,1242,2110.0,10.0,2119,2120.0,1.0,0,0,,,,,,
692862,2015,2,15,7,AA,232,N559AA,ATL,DFW,1849,1852.0,3.0,21.0,1913.0,151.0,160.0,123.0,731,2016.0,16.0,2020,2032.0,12.0,0,0,,,,,,
