,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1041308,2015,3,9,1,AA,2227,N010AA,IAH,MIA,1935,1928.0,-7.0,23.0,1951.0,140.0,152.0,123.0,964,2254.0,6.0,2255,2300.0,5.0,0,0,,,,,,
112356,2015,1,8,4,DL,2118,N814DN,ATL,MCO,755,753.0,-2.0,11.0,804.0,88.0,79.0,59.0,404,903.0,9.0,923,912.0,-11.0,0,0,,,,,,
5715255,2015,12,25,5,AA,1346,N4XFAA,DFW,TUS,850,843.0,-7.0,16.0,859.0,150.0,147.0,127.0,813,1006.0,4.0,1020,1010.0,-10.0,0,0,,,,,,
4649729,2015,10,17,6,OO,6217,N784SK,13930,14696,1555,1553.0,-2.0,24.0,1617.0,43.0,55.0,24.0,84,1741.0,7.0,1738,1748.0,10.0,0,0,,,,,,
335932,2015,1,22,4,DL,1050,N525US,ATL,RSW,2206,2207.0,1.0,9.0,2216.0,100.0,84.0,70.0,515,2326.0,5.0,2346,2331.0,-15.0,0,0,,,,,,
3939656,2015,9,2,3,UA,174,N18112,MCO,EWR,751,750.0,-1.0,10.0,800.0,158.0,146.0,128.0,937,1008.0,8.0,1029,1016.0,-13.0,0,0,,,,,,
5083115,2015,11,14,6,WN,689,N928WN,MSY,DEN,850,848.0,-2.0,5.0,853.0,175.0,160.0,148.0,1062,1021.0,7.0,1045,1028.0,-17.0,0,0,,,,,,
2213931,2015,5,21,4,WN,4906,N927WN,DTW,PHX,705,721.0,16.0,6.0,727.0,255.0,259.0,247.0,1671,834.0,6.0,820,840.0,20.0,0,0,,4.0,0.0,16.0,0.0,0.0
2762599,2015,6,23,2,WN,2168,N781WN,MDW,EWR,1220,1550.0,210.0,9.0,1559.0,125.0,104.0,88.0,711,1827.0,7.0,1525,1834.0,189.0,0,0,,0.0,0.0,0.0,10.0,179.0
4847559,2015,10,30,5,OO,4587,N8982A,11433,12884,840,829.0,-11.0,27.0,856.0,46.0,50.0,19.0,74,915.0,4.0,926,919.0,-7.0,0,0,,,,,,
5535669,2015,12,13,7,WN,1885,N297WN,MCI,MDW,1835,1832.0,-3.0,10.0,1842.0,85.0,80.0,64.0,405,1946.0,6.0,2000,1952.0,-8.0,0,0,,,,,,
5683090,2015,12,23,3,AA,2095,N725UW,BOS,CLT,500,455.0,-5.0,10.0,505.0,135.0,139.0,118.0,728,703.0,11.0,715,714.0,-1.0,0,0,,,,,,
485618,2015,2,2,1,OO,4718,N427SW,SBN,MSP,735,736.0,1.0,22.0,758.0,109.0,99.0,72.0,411,810.0,5.0,824,815.0,-9.0,0,0,,,,,,
2971755,2015,7,6,1,AS,407,N705AS,SJC,PDX,845,839.0,-6.0,9.0,848.0,95.0,97.0,83.0,569,1011.0,5.0,1020,1016.0,-4.0,0,0,,,,,,
3110662,2015,7,14,2,WN,3476,N792SW,MCI,DCA,1135,1132.0,-3.0,9.0,1141.0,140.0,127.0,114.0,949,1435.0,4.0,1455,1439.0,-16.0,0,0,,,,,,
4174969,2015,9,17,4,AA,2135,N958UW,LGA,DCA,1400,1541.0,101.0,26.0,1607.0,80.0,92.0,61.0,214,1708.0,5.0,1520,1713.0,113.0,0,0,,12.0,0.0,101.0,0.0,0.0
994649,2015,3,6,5,UA,580,N497UA,SFO,LAX,2003,1955.0,-8.0,37.0,2032.0,93.0,117.0,57.0,337,2129.0,23.0,2136,2152.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
1768636,2015,4,23,4,WN,2423,N8311Q,STL,TPA,1440,1439.0,-1.0,8.0,1447.0,135.0,111.0,99.0,869,1726.0,4.0,1755,1730.0,-25.0,0,0,,,,,,
3758256,2015,8,21,5,MQ,3206,N922MQ,CVG,ORD,1820,1818.0,-2.0,20.0,1838.0,79.0,82.0,51.0,265,1829.0,11.0,1839,1840.0,1.0,0,0,,,,,,
4594586,2015,10,14,3,WN,2908,N912WN,14107,14893,845,841.0,-4.0,14.0,855.0,125.0,109.0,92.0,647,1027.0,3.0,1050,1030.0,-20.0,0,0,,,,,,
5333305,2015,11,30,1,DL,2201,N393DA,PHX,JFK,1524,1618.0,54.0,16.0,1634.0,278.0,250.0,228.0,2153,2222.0,6.0,2202,2228.0,26.0,0,0,,0.0,0.0,6.0,20.0,0.0
3933964,2015,9,1,2,WN,223,N459WN,MSY,BNA,1825,1818.0,-7.0,15.0,1833.0,85.0,85.0,64.0,471,1937.0,6.0,1950,1943.0,-7.0,0,0,,,,,,
284171,2015,1,19,1,HA,310,N478HA,OGG,KOA,1557,1602.0,5.0,11.0,1613.0,32.0,41.0,23.0,84,1636.0,7.0,1629,1643.0,14.0,0,0,,,,,,
1092923,2015,3,12,4,WN,504,N293WN,CMH,BWI,2140,2135.0,-5.0,8.0,2143.0,75.0,63.0,50.0,337,2233.0,5.0,2255,2238.0,-17.0,0,0,,,,,,
2763640,2015,6,23,2,UA,1402,N73278,EWR,ATL,1329,1350.0,21.0,16.0,1406.0,148.0,128.0,102.0,746,1548.0,10.0,1557,1558.0,1.0,0,0,,,,,,
1645585,2015,4,15,3,DL,700,N813DN,SLC,SFO,2155,2154.0,-1.0,26.0,2220.0,123.0,118.0,80.0,599,2240.0,12.0,2258,2252.0,-6.0,0,0,,,,,,
487993,2015,2,2,1,US,610,N542UW,PHX,ATL,959,955.0,-4.0,78.0,1113.0,219.0,273.0,188.0,1587,1621.0,7.0,1538,1628.0,50.0,0,0,,50.0,0.0,0.0,0.0,0.0
5703148,2015,12,24,4,UA,221,N33286,MCO,IAD,915,906.0,-9.0,9.0,915.0,130.0,116.0,101.0,758,1056.0,6.0,1125,1102.0,-23.0,0,0,,,,,,
2469419,2015,6,5,5,MQ,3491,N620MQ,DFW,MSN,2055,2053.0,-2.0,14.0,2107.0,138.0,139.0,117.0,821,2304.0,8.0,2313,2312.0,-1.0,0,0,,,,,,
174850,2015,1,12,1,OO,7429,N8965E,SLC,PIH,1107,1103.0,-4.0,13.0,1116.0,51.0,48.0,30.0,150,1146.0,5.0,1158,1151.0,-7.0,0,0,,,,,,
346587,2015,1,23,5,OO,5345,N913SW,FWA,ORD,1544,1543.0,-1.0,6.0,1549.0,65.0,51.0,34.0,157,1523.0,11.0,1549,1534.0,-15.0,0,0,,,,,,
2220369,2015,5,21,4,EV,5059,N882AS,ATL,GNV,1320,1327.0,7.0,12.0,1339.0,66.0,63.0,49.0,300,1428.0,2.0,1426,1430.0,4.0,0,0,,,,,,
5280065,2015,11,27,5,MQ,3207,N658MQ,BNA,JFK,1038,1034.0,-4.0,9.0,1043.0,142.0,134.0,119.0,765,1342.0,6.0,1400,1348.0,-12.0,0,0,,,,,,
2168211,2015,5,18,1,EV,4614,N11526,HOB,IAH,1144,1148.0,4.0,10.0,1158.0,95.0,93.0,73.0,501,1411.0,10.0,1419,1421.0,2.0,0,0,,,,,,
2782569,2015,6,24,3,DL,2105,N682DA,SFO,MSP,1510,1509.0,-1.0,17.0,1526.0,214.0,206.0,184.0,1589,2030.0,5.0,2044,2035.0,-9.0,0,0,,,,,,
395101,2015,1,26,1,AA,30,,LAX,JFK,2330,,,,,321.0,,,2475,,,751,,,0,1,B,,,,,
1639777,2015,4,15,3,WN,4127,N659SW,LAS,SLC,1525,1526.0,1.0,12.0,1538.0,75.0,73.0,57.0,368,1735.0,4.0,1740,1739.0,-1.0,0,0,,,,,,
4567010,2015,10,12,1,WN,3844,N239WN,11292,11259,1345,1411.0,26.0,22.0,1433.0,110.0,111.0,86.0,651,1659.0,3.0,1635,1702.0,27.0,0,0,,1.0,0.0,1.0,25.0,0.0
5221622,2015,11,23,1,WN,630,N378SW,DAL,DEN,820,827.0,7.0,10.0,837.0,120.0,121.0,106.0,651,923.0,5.0,920,928.0,8.0,0,0,,,,,,
3071865,2015,7,12,7,UA,1562,N68802,PHX,IAD,733,726.0,-7.0,10.0,736.0,266.0,246.0,228.0,1956,1424.0,8.0,1459,1432.0,-27.0,0,0,,,,,,
2415466,2015,6,2,2,WN,734,N764SW,SEA,SMF,1750,1842.0,52.0,13.0,1855.0,100.0,97.0,80.0,605,2015.0,4.0,1930,2019.0,49.0,0,0,,0.0,0.0,0.0,49.0,0.0
1365475,2015,3,29,7,B6,2580,N294JB,EWR,BOS,1725,1719.0,-6.0,14.0,1733.0,79.0,62.0,42.0,200,1815.0,6.0,1844,1821.0,-23.0,0,0,,,,,,
1513,2015,1,1,4,UA,1250,N66837,DEN,MCO,755,813.0,18.0,11.0,824.0,205.0,195.0,177.0,1546,1321.0,7.0,1320,1328.0,8.0,0,0,,,,,,
94125,2015,1,6,2,OO,5443,N566SW,SFO,RDD,2202,2158.0,-4.0,10.0,2208.0,65.0,52.0,39.0,199,2247.0,3.0,2307,2250.0,-17.0,0,0,,,,,,
2638129,2015,6,16,2,DL,1356,N351NW,RNO,SLC,630,629.0,-1.0,11.0,640.0,86.0,78.0,60.0,422,840.0,7.0,856,847.0,-9.0,0,0,,,,,,
3355649,2015,7,28,2,OO,6342,N785SK,SAN,LAX,1932,1939.0,7.0,22.0,2001.0,56.0,51.0,25.0,109,2026.0,4.0,2028,2030.0,2.0,0,0,,,,,,
1902480,2015,5,1,5,OO,4733,N814SK,SJC,SEA,1845,1845.0,0.0,11.0,1856.0,130.0,118.0,100.0,697,2036.0,7.0,2055,2043.0,-12.0,0,0,,,,,,
3868734,2015,8,28,5,WN,2514,N7818L,OAK,PHX,1540,1549.0,9.0,13.0,1602.0,115.0,113.0,96.0,646,1738.0,4.0,1735,1742.0,7.0,0,0,,,,,,
3880922,2015,8,29,6,MQ,3166,N906MQ,DFW,COU,1205,1156.0,-9.0,23.0,1219.0,104.0,97.0,70.0,489,1329.0,4.0,1349,1333.0,-16.0,0,0,,,,,,
3268958,2015,7,23,4,EV,4242,N11191,CRW,IAH,1650,1641.0,-9.0,8.0,1649.0,159.0,159.0,145.0,975,1814.0,6.0,1829,1820.0,-9.0,0,0,,,,,,
1062356,2015,3,11,3,DL,2020,N3757D,MEM,LAX,733,735.0,2.0,11.0,746.0,262.0,265.0,212.0,1619,918.0,42.0,955,1000.0,5.0,0,0,,,,,,
704228,2015,2,16,1,WN,434,N625SW,BWI,MEM,1400,,,,,160.0,,,787,,,1540,,,0,1,B,,,,,
174670,2015,1,12,1,US,1833,N700UW,MSP,PHL,1100,1058.0,-2.0,16.0,1114.0,148.0,152.0,132.0,980,1426.0,4.0,1428,1430.0,2.0,0,0,,,,,,
3375780,2015,7,30,4,EV,5501,N922EV,VLD,ATL,545,546.0,1.0,30.0,616.0,57.0,77.0,42.0,208,658.0,5.0,642,703.0,21.0,0,0,,20.0,0.0,1.0,0.0,0.0
3689674,2015,8,17,1,AA,37,N3CKAA,DFW,SFO,1700,1732.0,32.0,19.0,1751.0,230.0,224.0,202.0,1464,1913.0,3.0,1850,1916.0,26.0,0,0,,0.0,0.0,24.0,2.0,0.0
333865,2015,1,22,4,DL,2117,N3746H,ATL,COS,1900,1858.0,-2.0,15.0,1913.0,200.0,180.0,160.0,1184,1953.0,5.0,2020,1958.0,-22.0,0,0,,,,,,
4619067,2015,10,15,4,DL,1726,N661DN,11697,10397,1645,1642.0,-3.0,10.0,1652.0,115.0,105.0,80.0,581,1812.0,15.0,1840,1827.0,-13.0,0,0,,,,,,
2889188,2015,6,30,2,NK,340,N630NK,LAS,LBE,2215,2211.0,-4.0,12.0,2223.0,258.0,251.0,234.0,1954,517.0,5.0,533,522.0,-11.0,0,0,,,,,,
4478820,2015,10,6,2,AA,1783,N510UW,11057,10721,2020,2015.0,-5.0,18.0,2033.0,128.0,132.0,98.0,728,2211.0,16.0,2228,2227.0,-1.0,0,0,,,,,,
5033677,2015,11,11,3,HA,155,N479HA,OGG,HNL,820,815.0,-5.0,6.0,821.0,35.0,36.0,23.0,100,844.0,7.0,855,851.0,-4.0,0,0,,,,,,
3758184,2015,8,21,5,HA,219,N484HA,OGG,LIH,1817,2216.0,239.0,6.0,2222.0,45.0,44.0,32.0,201,2254.0,6.0,1902,2300.0,238.0,0,0,,0.0,0.0,0.0,238.0,0.0
188232,2015,1,13,2,HA,11,N392HA,SFO,HNL,845,841.0,-4.0,33.0,914.0,330.0,344.0,303.0,2398,1217.0,8.0,1215,1225.0,10.0,0,0,,,,,,
795522,2015,2,22,7,AA,1614,N436AA,ELP,DFW,1204,1159.0,-5.0,12.0,1211.0,100.0,96.0,74.0,551,1425.0,10.0,1444,1435.0,-9.0,0,0,,,,,,
5754659,2015,12,27,7,AA,856,N127UW,CLT,DCA,1945,2002.0,17.0,19.0,2021.0,75.0,76.0,50.0,331,2111.0,7.0,2100,2118.0,18.0,0,0,,1.0,0.0,17.0,0.0,0.0
5573601,2015,12,16,3,WN,933,N936WN,TPA,IND,830,823.0,-7.0,10.0,833.0,140.0,122.0,106.0,837,1019.0,6.0,1050,1025.0,-25.0,0,0,,,,,,
5035114,2015,11,11,3,WN,3148,N8308K,LAS,RDU,950,1000.0,10.0,14.0,1014.0,260.0,244.0,216.0,2026,1650.0,14.0,1710,1704.0,-6.0,0,0,,,,,,
5161706,2015,11,19,4,WN,599,N399WN,ABQ,PHX,920,926.0,6.0,7.0,933.0,75.0,67.0,57.0,328,1030.0,3.0,1035,1033.0,-2.0,0,0,,,,,,
3389724,2015,7,30,4,WN,861,N204WN,CMH,DEN,1900,1922.0,22.0,6.0,1928.0,185.0,180.0,170.0,1154,2018.0,4.0,2005,2022.0,17.0,0,0,,0.0,0.0,0.0,17.0,0.0
2207852,2015,5,20,3,DL,1615,N678DL,FLL,ATL,1745,1738.0,-7.0,13.0,1751.0,124.0,102.0,80.0,581,1911.0,9.0,1949,1920.0,-29.0,0,0,,,,,,
445141,2015,1,30,5,WN,448,N653SW,STL,OMA,840,836.0,-4.0,9.0,845.0,75.0,75.0,62.0,342,947.0,4.0,955,951.0,-4.0,0,0,,,,,,
4939204,2015,11,5,4,DL,1765,N944DN,TPA,MSP,800,754.0,-6.0,16.0,810.0,201.0,190.0,172.0,1306,1002.0,2.0,1021,1004.0,-17.0,0,0,,,,,,
114466,2015,1,8,4,OO,6411,N909SW,MSN,ORD,957,954.0,-3.0,14.0,1008.0,59.0,49.0,23.0,108,1031.0,12.0,1056,1043.0,-13.0,0,0,,,,,,
4061166,2015,9,10,4,UA,1262,N69835,DEN,SEA,755,750.0,-5.0,14.0,804.0,174.0,176.0,151.0,1024,935.0,11.0,949,946.0,-3.0,0,0,,,,,,
5619403,2015,12,18,5,UA,716,N815UA,DEN,PHX,2229,2226.0,-3.0,10.0,2236.0,124.0,106.0,92.0,602,8.0,4.0,33,12.0,-21.0,0,0,,,,,,
984148,2015,3,6,5,DL,2242,N664DN,FLL,DTW,945,943.0,-2.0,18.0,1001.0,181.0,173.0,148.0,1127,1229.0,7.0,1246,1236.0,-10.0,0,0,,,,,,
2822412,2015,6,26,5,WN,467,N787SA,SAN,MDW,2000,2100.0,60.0,9.0,2109.0,230.0,220.0,208.0,1728,237.0,3.0,150,240.0,50.0,0,0,,0.0,0.0,50.0,0.0,0.0
4855006,2015,10,30,5,UA,255,N23721,13495,11292,1616,1609.0,-7.0,9.0,1618.0,177.0,166.0,148.0,1062,1746.0,9.0,1813,1755.0,-18.0,0,0,,,,,,
3609832,2015,8,12,3,OO,5204,N984CA,DEN,AMA,1946,1941.0,-5.0,15.0,1956.0,74.0,70.0,52.0,359,2148.0,3.0,2200,2151.0,-9.0,0,0,,,,,,
536759,2015,2,5,4,AS,643,N413AS,PHX,SEA,1205,1200.0,-5.0,18.0,1218.0,189.0,183.0,153.0,1107,1351.0,12.0,1414,1403.0,-11.0,0,0,,,,,,
154084,2015,1,10,6,US,1873,N745VJ,CLT,TPA,2210,2210.0,0.0,17.0,2227.0,98.0,97.0,76.0,507,2343.0,4.0,2348,2347.0,-1.0,0,0,,,,,,
78593,2015,1,5,1,DL,1924,N6700,ATL,BWI,2155,2153.0,-2.0,12.0,2205.0,110.0,97.0,70.0,577,2315.0,15.0,2345,2330.0,-15.0,0,0,,,,,,
4733055,2015,10,22,4,AA,894,N167US,11057,11298,1945,2025.0,40.0,21.0,2046.0,169.0,,,936,125.0,11.0,2134,136.0,,1,0,,,,,,
2459527,2015,6,5,5,F9,1034,N952FR,FLL,CVG,1100,1055.0,-5.0,13.0,1108.0,150.0,153.0,133.0,932,1321.0,7.0,1330,1328.0,-2.0,0,0,,,,,,
5456237,2015,12,8,2,OO,2951,N869AS,TUS,PHX,1430,1422.0,-8.0,12.0,1434.0,54.0,51.0,27.0,110,1501.0,12.0,1524,1513.0,-11.0,0,0,,,,,,
2909347,2015,7,2,4,WN,3580,N472WN,BNA,DCA,750,802.0,12.0,10.0,812.0,105.0,88.0,73.0,562,1025.0,5.0,1035,1030.0,-5.0,0,0,,,,,,
689430,2015,2,15,7,WN,2156,N729SW,MCI,MDW,1505,1500.0,-5.0,9.0,1509.0,80.0,75.0,56.0,405,1605.0,10.0,1625,1615.0,-10.0,0,0,,,,,,
1907794,2015,5,2,6,DL,2395,N904DL,LGA,PBI,759,752.0,-7.0,15.0,807.0,178.0,163.0,142.0,1035,1029.0,6.0,1057,1035.0,-22.0,0,0,,,,,,
621978,2015,2,11,3,UA,1224,N17139,IAH,LAX,720,723.0,3.0,29.0,752.0,239.0,225.0,184.0,1379,856.0,12.0,919,908.0,-11.0,0,0,,,,,,
148417,2015,1,10,6,UA,748,N489UA,LAX,DEN,1310,1309.0,-1.0,18.0,1327.0,138.0,133.0,111.0,862,1618.0,4.0,1628,1622.0,-6.0,0,0,,,,,,
4191809,2015,9,18,5,DL,1969,N323NB,LGA,MSY,1415,1413.0,-2.0,13.0,1426.0,202.0,160.0,142.0,1183,1548.0,5.0,1637,1553.0,-44.0,0,0,,,,,,
2463771,2015,6,5,5,DL,798,N316NB,ATL,TYS,1515,1553.0,38.0,18.0,1611.0,64.0,51.0,29.0,152,1640.0,4.0,1619,1644.0,25.0,0,0,,0.0,0.0,20.0,5.0,0.0
517953,2015,2,4,3,DL,346,N925DL,ATL,EWR,855,848.0,-7.0,19.0,907.0,128.0,123.0,100.0,746,1047.0,4.0,1103,1051.0,-12.0,0,0,,,,,,
5194386,2015,11,21,6,OO,3457,N223AG,BUR,PDX,920,910.0,-10.0,12.0,922.0,143.0,126.0,109.0,817,1111.0,5.0,1143,1116.0,-27.0,0,0,,,,,,
4956057,2015,11,6,5,DL,2309,N918DH,ATL,STL,812,833.0,21.0,16.0,849.0,99.0,93.0,74.0,484,903.0,3.0,851,906.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0
1523019,2015,4,8,3,EV,5138,N758EV,RIC,LGA,1132,1124.0,-8.0,16.0,1140.0,78.0,65.0,44.0,292,1224.0,5.0,1250,1229.0,-21.0,0,0,,,,,,
527514,2015,2,4,3,HA,312,N480HA,HNL,ITO,1844,1847.0,3.0,9.0,1856.0,50.0,48.0,34.0,216,1930.0,5.0,1934,1935.0,1.0,0,0,,,,,,
1657961,2015,4,16,4,EV,4862,N13969,TYS,IAH,1656,1723.0,27.0,109.0,1912.0,144.0,,,771,,,1820,,,1,0,,,,,,
801983,2015,2,22,7,OO,6319,N789SK,LAX,SAT,1833,2054.0,141.0,30.0,2124.0,165.0,173.0,136.0,1211,140.0,7.0,2318,147.0,149.0,0,0,,8.0,0.0,0.0,21.0,120.0
3434752,2015,8,2,7,OO,4573,N820SK,SLC,SFO,1500,1556.0,56.0,19.0,1615.0,122.0,116.0,93.0,599,1648.0,4.0,1602,1652.0,50.0,0,0,,0.0,0.0,50.0,0.0,0.0
5026821,2015,11,10,2,AA,2041,N679AW,CLT,ATL,1745,1744.0,-1.0,10.0,1754.0,73.0,62.0,43.0,226,1837.0,9.0,1858,1846.0,-12.0,0,0,,,,,,
4817789,2015,10,28,3,MQ,3476,N939MQ,15380,13930,1110,1159.0,49.0,10.0,1209.0,71.0,70.0,49.0,224,1158.0,11.0,1121,1209.0,48.0,0,0,,0.0,0.0,48.0,0.0,0.0
1808118,2015,4,26,7,OO,4755,N554CA,PHX,SLC,740,731.0,-9.0,20.0,751.0,109.0,105.0,77.0,507,1008.0,8.0,1029,1016.0,-13.0,0,0,,,,,,
5286351,2015,11,27,5,WN,6406,N8638A,RDU,LAS,1755,1807.0,12.0,9.0,1816.0,315.0,299.0,286.0,2026,2002.0,4.0,2010,2006.0,-4.0,0,0,,,,,,
5804838,2015,12,30,3,WN,971,N520SW,MSY,DAL,2100,2125.0,25.0,22.0,2147.0,85.0,95.0,68.0,436,2255.0,5.0,2225,2300.0,35.0,0,0,,10.0,0.0,0.0,25.0,0.0
3391265,2015,7,30,4,UA,1454,N37419,SFO,DEN,2033,2050.0,17.0,21.0,2111.0,146.0,144.0,116.0,967,7.0,7.0,2359,14.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0
3915904,2015,8,31,1,UA,272,N855UA,CLE,EWR,1658,1755.0,57.0,19.0,1814.0,102.0,92.0,64.0,404,1918.0,9.0,1840,1927.0,47.0,0,0,,0.0,0.0,6.0,41.0,0.0
1538359,2015,4,9,4,OO,4684,N441SW,FWA,DTW,1015,1038.0,23.0,17.0,1055.0,65.0,56.0,35.0,128,1130.0,4.0,1120,1134.0,14.0,0,0,,,,,,
3473389,2015,8,4,2,AS,729,N402AS,IAD,SEA,1840,1839.0,-1.0,36.0,1915.0,365.0,370.0,323.0,2306,2138.0,11.0,2145,2149.0,4.0,0,0,,,,,,
69301,2015,1,5,1,EV,6072,N12567,ORD,MLI,1155,1208.0,13.0,15.0,1223.0,54.0,52.0,30.0,139,1253.0,7.0,1249,1300.0,11.0,0,0,,,,,,
2254703,2015,5,23,6,WN,500,N757LV,TUS,DEN,1500,1558.0,58.0,25.0,1623.0,110.0,113.0,82.0,639,1845.0,6.0,1750,1851.0,61.0,0,0,,3.0,0.0,0.0,0.0,58.0
4043896,2015,9,9,3,F9,917,N954FR,TTN,MCO,600,550.0,-10.0,18.0,608.0,160.0,150.0,124.0,896,812.0,8.0,840,820.0,-20.0,0,0,,,,,,
1396849,2015,3,31,2,EV,4936,N678CA,IAH,DTW,1505,1500.0,-5.0,15.0,1515.0,160.0,172.0,152.0,1075,1847.0,5.0,1845,1852.0,7.0,0,0,,,,,,
3378971,2015,7,30,4,OO,6431,N752SK,LAX,SAT,832,826.0,-6.0,14.0,840.0,180.0,176.0,158.0,1211,1318.0,4.0,1332,1322.0,-10.0,0,0,,,,,,
3311471,2015,7,26,7,OO,6235,N740SK,SFO,ABQ,1012,1022.0,10.0,15.0,1037.0,155.0,133.0,110.0,896,1327.0,8.0,1347,1335.0,-12.0,0,0,,,,,,
1463215,2015,4,4,6,EV,5861,N18557,ORD,MLI,1550,1547.0,-3.0,17.0,1604.0,55.0,50.0,30.0,139,1634.0,3.0,1645,1637.0,-8.0,0,0,,,,,,
4398561,2015,10,1,4,OO,4544,N910EV,11267,11433,1750,1801.0,11.0,12.0,1813.0,64.0,57.0,37.0,166,1850.0,8.0,1854,1858.0,4.0,0,0,,,,,,
5464273,2015,12,9,3,DL,1558,N386DA,TPA,LAX,643,641.0,-2.0,11.0,652.0,332.0,346.0,289.0,2158,841.0,46.0,915,927.0,12.0,0,0,,,,,,
1369530,2015,3,29,7,WN,446,N606SW,ATL,DAL,2200,2227.0,27.0,13.0,2240.0,155.0,126.0,108.0,721,2328.0,5.0,2335,2333.0,-2.0,0,0,,,,,,
673682,2015,2,14,6,B6,107,N594JB,SEA,LGB,1135,1242.0,67.0,10.0,1252.0,150.0,138.0,125.0,965,1457.0,3.0,1405,1500.0,55.0,0,0,,0.0,0.0,0.0,55.0,0.0
5813195,2015,12,31,4,EV,4970,N754EV,AGS,ATL,1322,1317.0,-5.0,16.0,1333.0,58.0,53.0,30.0,143,1403.0,7.0,1420,1410.0,-10.0,0,0,,,,,,
1063923,2015,3,11,3,DL,794,N329NW,MSP,SLC,905,903.0,-2.0,12.0,915.0,171.0,152.0,136.0,991,1031.0,4.0,1056,1035.0,-21.0,0,0,,,,,,
4730428,2015,10,22,4,OO,6418,N905SW,14771,14869,1710,1701.0,-9.0,34.0,1735.0,111.0,150.0,84.0,599,1959.0,32.0,2001,2031.0,30.0,0,0,,30.0,0.0,0.0,0.0,0.0
3072623,2015,7,12,7,WN,1306,N243WN,DEN,RNO,820,818.0,-2.0,14.0,832.0,135.0,133.0,114.0,804,926.0,5.0,935,931.0,-4.0,0,0,,,,,,
209436,2015,1,14,3,AA,1404,N3GDAA,DCA,DFW,1459,1517.0,18.0,16.0,1533.0,212.0,214.0,189.0,1192,1742.0,9.0,1731,1751.0,20.0,0,0,,2.0,0.0,0.0,18.0,0.0
2076499,2015,5,12,2,DL,1834,N939DN,ATL,STL,1703,1742.0,39.0,13.0,1755.0,105.0,83.0,68.0,484,1803.0,2.0,1748,1805.0,17.0,0,0,,1.0,0.0,6.0,10.0,0.0
2447215,2015,6,4,4,AA,1404,N3BNAA,BOS,ORD,1557,1601.0,4.0,17.0,1618.0,168.0,148.0,123.0,867,1721.0,8.0,1745,1729.0,-16.0,0,0,,,,,,
3768769,2015,8,22,6,HA,55,N373HA,LAX,OGG,1310,1312.0,2.0,11.0,1323.0,350.0,334.0,316.0,2486,1539.0,7.0,1600,1546.0,-14.0,0,0,,,,,,
283937,2015,1,19,1,UA,1189,N18220,PIT,ORD,1542,1535.0,-7.0,8.0,1543.0,99.0,81.0,66.0,413,1549.0,7.0,1621,1556.0,-25.0,0,0,,,,,,
4836768,2015,10,29,4,EV,5006,N843AS,11308,10397,1415,1409.0,-6.0,10.0,1419.0,59.0,60.0,43.0,170,1602.0,7.0,1614,1609.0,-5.0,0,0,,,,,,
4028636,2015,9,8,2,AS,405,N581AS,SJC,PDX,645,641.0,-4.0,10.0,651.0,100.0,97.0,84.0,569,815.0,3.0,825,818.0,-7.0,0,0,,,,,,
4168178,2015,9,17,4,UA,1509,N30401,BOS,IAH,720,713.0,-7.0,22.0,735.0,250.0,234.0,203.0,1597,958.0,9.0,1030,1007.0,-23.0,0,0,,,,,,
4015031,2015,9,7,1,EV,4917,N538CA,VPS,ATL,916,912.0,-4.0,14.0,926.0,69.0,67.0,44.0,250,1110.0,9.0,1125,1119.0,-6.0,0,0,,,,,,
2669842,2015,6,17,3,DL,399,N830DN,ATL,DTW,2045,2051.0,6.0,21.0,2112.0,117.0,113.0,84.0,594,2236.0,8.0,2242,2244.0,2.0,0,0,,,,,,
3791030,2015,8,23,7,DL,1441,N377NW,ATL,CLT,2319,2315.0,-4.0,20.0,2335.0,70.0,67.0,42.0,226,17.0,5.0,29,22.0,-7.0,0,0,,,,,,
1712817,2015,4,20,1,AS,803,N564AS,SJC,OGG,840,831.0,-9.0,21.0,852.0,322.0,340.0,314.0,2355,1106.0,5.0,1102,1111.0,9.0,0,0,,,,,,
4777588,2015,10,25,7,AA,2039,N104UW,10529,11057,1915,1910.0,-5.0,17.0,1927.0,124.0,127.0,102.0,644,2109.0,8.0,2119,2117.0,-2.0,0,0,,,,,,
2140037,2015,5,16,6,US,644,N824AW,STL,PHX,1430,1423.0,-7.0,10.0,1433.0,197.0,218.0,200.0,1262,1553.0,8.0,1547,1601.0,14.0,0,0,,,,,,
